 ,Area,Mean,Min,Max
29868,523.234,255,255,255
29869,366.264,255,255,255
29870,695.154,255,255,255
29871,284.041,255,255,255
29872,366.264,255,255,255
29873,867.074,255,255,255
29874,291.516,255,255,255
29875,740.003,255,255,255
29876,822.225,255,255,255
29877,194.344,255,255,255
29878,1218.388,255,255,255
29879,261.617,255,255,255
29880,1360.409,255,255,255
29881,276.567,255,255,255
29882,112.122,255,255,255
29883,261.617,255,255,255
29884,246.668,255,255,255
29885,396.163,255,255,255
29886,396.163,255,255,255
29887,620.406,255,255,255
29888,67.273,255,255,255
29889,261.617,255,255,255
29890,291.516,255,255,255
29891,231.718,255,255,255
29892,2145.260,255,255,255
29893,224.243,255,255,255
29894,343.840,255,255,255
29895,89.697,255,255,255
29896,276.567,255,255,255
29897,269.092,255,255,255
29898,231.718,255,255,255
29899,1098.792,255,255,255
29900,485.860,255,255,255
29901,597.982,255,255,255
29902,164.445,255,255,255
29903,538.184,255,255,255
29904,373.739,255,255,255
29905,321.415,255,255,255
29906,89.697,255,255,255
29907,67.273,255,255,255
29908,67.273,255,255,255
29909,119.596,255,255,255
29910,313.941,255,255,255
29911,829.700,255,255,255
29912,328.890,255,255,255
29913,171.920,255,255,255
29914,284.041,255,255,255
29915,2048.088,255,255,255
29916,590.507,255,255,255
29917,246.668,255,255,255
29918,112.122,255,255,255
29919,740.003,255,255,255
29920,246.668,255,255,255
29921,366.264,255,255,255
29922,560.608,255,255,255
29923,373.739,255,255,255
29924,523.234,255,255,255
29925,246.668,255,255,255
29926,194.344,255,255,255
29927,201.819,255,255,255
29928,216.768,255,255,255
29929,89.697,255,255,255
29930,583.032,255,255,255
29931,89.697,255,255,255
29932,254.142,255,255,255
29933,276.567,255,255,255
29934,463.436,255,255,255
29935,777.377,255,255,255
29936,298.991,255,255,255
29937,313.941,255,255,255
29938,224.243,255,255,255
29939,366.264,255,255,255
29940,336.365,255,255,255
29941,313.941,255,255,255
29942,1166.065,255,255,255
29943,642.831,255,255,255
29944,224.243,255,255,255
29945,246.668,255,255,255
29946,179.395,255,255,255
29947,112.122,255,255,255
29948,530.709,255,255,255
29949,306.466,255,255,255
29950,269.092,255,255,255
29951,829.700,255,255,255
29952,971.721,255,255,255
29953,276.567,255,255,255
29954,575.558,255,255,255
29955,321.415,255,255,255
29956,246.668,255,255,255
29957,231.718,255,255,255
29958,426.062,255,255,255
29959,142.021,255,255,255
29960,426.062,255,255,255
29961,874.549,255,255,255
29962,134.546,255,255,255
29963,149.495,255,255,255
29964,1053.943,255,255,255
29965,411.113,255,255,255
29966,276.567,255,255,255
29967,164.445,255,255,255
29968,254.142,255,255,255
29969,911.922,255,255,255
29970,351.314,255,255,255
29971,134.546,255,255,255
29972,164.445,255,255,255
29973,224.243,255,255,255
29974,381.213,255,255,255
29975,231.718,255,255,255
29976,276.567,255,255,255
29977,2182.634,255,255,255
29978,381.213,255,255,255
29979,358.789,255,255,255
29980,171.920,255,255,255
29981,672.730,255,255,255
29982,216.768,255,255,255
29983,956.771,255,255,255
29984,328.890,255,255,255
29985,89.697,255,255,255
29986,194.344,255,255,255
29987,575.558,255,255,255
29988,366.264,255,255,255
29989,269.092,255,255,255
29990,224.243,255,255,255
29991,67.273,255,255,255
29992,269.092,255,255,255
29993,239.193,255,255,255
29994,575.558,255,255,255
29995,112.122,255,255,255
29996,358.789,255,255,255
29997,67.273,255,255,255
29998,396.163,255,255,255
29999,246.668,255,255,255
30000,127.071,255,255,255
30001,67.273,255,255,255
30002,1577.177,255,255,255
30003,1083.842,255,255,255
30004,298.991,255,255,255
30005,179.395,255,255,255
30006,896.973,255,255,255
30007,164.445,255,255,255
30008,269.092,255,255,255
30009,366.264,255,255,255
30010,216.768,255,255,255
30011,239.193,255,255,255
30012,194.344,255,255,255
30013,179.395,255,255,255
30014,276.567,255,255,255
30015,194.344,255,255,255
30016,186.869,255,255,255
30017,156.970,255,255,255
30018,328.890,255,255,255
30019,328.890,255,255,255
30020,313.941,255,255,255
30021,515.759,255,255,255
30022,1651.925,255,255,255
30023,216.768,255,255,255
30024,381.213,255,255,255
30025,418.587,255,255,255
30026,269.092,255,255,255
30027,194.344,255,255,255
30028,336.365,255,255,255
30029,1539.804,255,255,255
30030,239.193,255,255,255
30031,119.596,255,255,255
30032,112.122,255,255,255
30033,67.273,255,255,255
30034,403.638,255,255,255
30035,784.851,255,255,255
30036,642.831,255,255,255
30037,784.851,255,255,255
30038,358.789,255,255,255
30039,269.092,255,255,255
30040,553.133,255,255,255
30041,515.759,255,255,255
30042,89.697,255,255,255
30043,112.122,255,255,255
30044,112.122,255,255,255
30045,336.365,255,255,255
30046,156.970,255,255,255
30047,298.991,255,255,255
30048,194.344,255,255,255
30049,112.122,255,255,255
30050,403.638,255,255,255
30051,209.294,255,255,255
30052,284.041,255,255,255
30053,1210.913,255,255,255
30054,186.869,255,255,255
30055,612.931,255,255,255
30056,291.516,255,255,255
30057,134.546,255,255,255
30058,261.617,255,255,255
30059,553.133,255,255,255
30060,112.122,255,255,255
30061,89.697,255,255,255
30062,747.477,255,255,255
30063,366.264,255,255,255
30064,306.466,255,255,255
30065,1181.014,255,255,255
30066,127.071,255,255,255
30067,665.255,255,255,255
30068,239.193,255,255,255
30069,672.730,255,255,255
30070,971.721,255,255,255
30071,343.840,255,255,255
30072,328.890,255,255,255
30073,470.911,255,255,255
30074,463.436,255,255,255
30075,276.567,255,255,255
30076,179.395,255,255,255
30077,754.952,255,255,255
30078,530.709,255,255,255
30079,269.092,255,255,255
30080,381.213,255,255,255
30081,269.092,255,255,255
30082,89.697,255,255,255
30083,164.445,255,255,255
30084,231.718,255,255,255
30085,134.546,255,255,255
30086,485.860,255,255,255
30087,657.780,255,255,255
30088,134.546,255,255,255
30089,284.041,255,255,255
30090,201.819,255,255,255
30091,261.617,255,255,255
30092,164.445,255,255,255
30093,366.264,255,255,255
30094,284.041,255,255,255
30095,216.768,255,255,255
30096,515.759,255,255,255
30097,89.697,255,255,255
30098,171.920,255,255,255
30099,67.273,255,255,255
30100,112.122,255,255,255
30101,89.697,255,255,255
30102,284.041,255,255,255
30103,306.466,255,255,255
30104,156.970,255,255,255
30105,67.273,255,255,255
30106,1868.694,255,255,255
30107,67.273,255,255,255
30108,358.789,255,255,255
30109,67.273,255,255,255
30110,231.718,255,255,255
30111,358.789,255,255,255
30112,306.466,255,255,255
30113,186.869,255,255,255
30114,396.163,255,255,255
30115,328.890,255,255,255
30116,298.991,255,255,255
30117,852.124,255,255,255
30118,284.041,255,255,255
30119,284.041,255,255,255
30120,687.679,255,255,255
30121,298.991,255,255,255
30122,605.457,255,255,255
30123,67.273,255,255,255
30124,67.273,255,255,255
30125,239.193,255,255,255
30126,89.697,255,255,255
30127,351.314,255,255,255
30128,665.255,255,255,255
30129,67.273,255,255,255
30130,276.567,255,255,255
30131,313.941,255,255,255
30132,291.516,255,255,255
30133,403.638,255,255,255
30134,239.193,255,255,255
30135,493.335,255,255,255
30136,254.142,255,255,255
30137,224.243,255,255,255
30138,336.365,255,255,255
30139,269.092,255,255,255
30140,388.688,255,255,255
30141,284.041,255,255,255
30142,597.982,255,255,255
30143,1031.519,255,255,255
30144,224.243,255,255,255
30145,67.273,255,255,255
30146,276.567,255,255,255
30147,298.991,255,255,255
30148,89.697,255,255,255
30149,650.305,255,255,255
30150,381.213,255,255,255
30151,568.083,255,255,255
30152,254.142,255,255,255
30153,328.890,255,255,255
30154,1031.519,255,255,255
30155,769.902,255,255,255
30156,1068.893,255,255,255
30157,291.516,255,255,255
30158,298.991,255,255,255
30159,254.142,255,255,255
30160,216.768,255,255,255
30161,710.104,255,255,255
30162,1450.106,255,255,255
30163,336.365,255,255,255
30164,179.395,255,255,255
30165,500.810,255,255,255
30166,231.718,255,255,255
30167,366.264,255,255,255
30168,418.587,255,255,255
30169,89.697,255,255,255
30170,523.234,255,255,255
30171,515.759,255,255,255
30172,164.445,255,255,255
30173,261.617,255,255,255
30174,246.668,255,255,255
30175,231.718,255,255,255
30176,284.041,255,255,255
30177,186.869,255,255,255
30178,336.365,255,255,255
30179,254.142,255,255,255
30180,231.718,255,255,255
30181,463.436,255,255,255
30182,1061.418,255,255,255
30183,321.415,255,255,255
30184,373.739,255,255,255
30185,1778.996,255,255,255
30186,67.273,255,255,255
30187,239.193,255,255,255
30188,358.789,255,255,255
30189,590.507,255,255,255
30190,156.970,255,255,255
30191,67.273,255,255,255
30192,627.881,255,255,255
30193,254.142,255,255,255
30194,321.415,255,255,255
30195,246.668,255,255,255
30196,239.193,255,255,255
30197,171.920,255,255,255
30198,388.688,255,255,255
30199,448.486,255,255,255
30200,164.445,255,255,255
30201,104.647,255,255,255
30202,321.415,255,255,255
30203,627.881,255,255,255
30204,239.193,255,255,255
30205,284.041,255,255,255
30206,89.697,255,255,255
30207,358.789,255,255,255
30208,313.941,255,255,255
30209,67.273,255,255,255
30210,328.890,255,255,255
30211,844.649,255,255,255
30212,254.142,255,255,255
30213,231.718,255,255,255
30214,926.872,255,255,255
30215,239.193,255,255,255
30216,1024.044,255,255,255
30217,246.668,255,255,255
30218,298.991,255,255,255
30219,67.273,255,255,255
30220,515.759,255,255,255
30221,1375.358,255,255,255
30222,269.092,255,255,255
30223,2115.361,255,255,255
30224,298.991,255,255,255
30225,261.617,255,255,255
30226,67.273,255,255,255
30227,246.668,255,255,255
30228,612.931,255,255,255
30229,231.718,255,255,255
30230,388.688,255,255,255
30231,478.386,255,255,255
30232,396.163,255,255,255
30233,500.810,255,255,255
30234,343.840,255,255,255
30235,112.122,255,255,255
30236,381.213,255,255,255
30237,171.920,255,255,255
30238,246.668,255,255,255
30239,328.890,255,255,255
30240,328.890,255,255,255
30241,373.739,255,255,255
30242,67.273,255,255,255
30243,194.344,255,255,255
30244,231.718,255,255,255
30245,67.273,255,255,255
30246,313.941,255,255,255
30247,605.457,255,255,255
30248,426.062,255,255,255
30249,231.718,255,255,255
30250,762.427,255,255,255
30251,254.142,255,255,255
30252,896.973,255,255,255
30253,216.768,255,255,255
30254,269.092,255,255,255
30255,261.617,255,255,255
30256,366.264,255,255,255
30257,351.314,255,255,255
30258,254.142,255,255,255
30259,575.558,255,255,255
30260,403.638,255,255,255
30261,336.365,255,255,255
30262,246.668,255,255,255
30263,269.092,255,255,255
30264,269.092,255,255,255
30265,455.961,255,255,255
30266,269.092,255,255,255
30267,119.596,255,255,255
30268,396.163,255,255,255
30269,89.697,255,255,255
30270,1173.540,255,255,255
30271,381.213,255,255,255
30272,201.819,255,255,255
30273,67.273,255,255,255
30274,201.819,255,255,255
30275,67.273,255,255,255
30276,269.092,255,255,255
30277,276.567,255,255,255
30278,321.415,255,255,255
30279,119.596,255,255,255
30280,156.970,255,255,255
30281,358.789,255,255,255
30282,560.608,255,255,255
30283,1674.349,255,255,255
30284,306.466,255,255,255
30285,388.688,255,255,255
30286,784.851,255,255,255
30287,366.264,255,255,255
30288,201.819,255,255,255
30289,986.670,255,255,255
30290,269.092,255,255,255
30291,455.961,255,255,255
30292,343.840,255,255,255
30293,545.659,255,255,255
30294,1024.044,255,255,255
30295,470.911,255,255,255
30296,231.718,255,255,255
30297,291.516,255,255,255
30298,635.356,255,255,255
30299,231.718,255,255,255
30300,89.697,255,255,255
30301,455.961,255,255,255
30302,209.294,255,255,255
30303,179.395,255,255,255
30304,149.495,255,255,255
30305,403.638,255,255,255
30306,396.163,255,255,255
30307,321.415,255,255,255
30308,328.890,255,255,255
30309,336.365,255,255,255
30310,276.567,255,255,255
30311,343.840,255,255,255
30312,298.991,255,255,255
30313,44.849,255,255,255
30314,455.961,255,255,255
30315,448.486,255,255,255
30316,605.457,255,255,255
30317,306.466,255,255,255
30318,59.798,255,255,255
30319,426.062,255,255,255
30320,246.668,255,255,255
30321,298.991,255,255,255
30322,373.739,255,255,255
30323,254.142,255,255,255
30324,194.344,255,255,255
30325,321.415,255,255,255
30326,209.294,255,255,255
30327,246.668,255,255,255
30328,164.445,255,255,255
30329,358.789,255,255,255
30330,119.596,255,255,255
30331,254.142,255,255,255
30332,1749.097,255,255,255
30333,231.718,255,255,255
30334,321.415,255,255,255
30335,67.273,255,255,255
30336,328.890,255,255,255
30337,112.122,255,255,255
30338,710.104,255,255,255
30339,321.415,255,255,255
30340,366.264,255,255,255
30341,381.213,255,255,255
30342,328.890,255,255,255
30343,418.587,255,255,255
30344,291.516,255,255,255
30345,67.273,255,255,255
30346,149.495,255,255,255
30347,201.819,255,255,255
30348,829.700,255,255,255
30349,209.294,255,255,255
30350,321.415,255,255,255
30351,254.142,255,255,255
30352,216.768,255,255,255
30353,291.516,255,255,255
30354,822.225,255,255,255
30355,485.860,255,255,255
30356,164.445,255,255,255
30357,239.193,255,255,255
30358,216.768,255,255,255
30359,179.395,255,255,255
30360,568.083,255,255,255
30361,306.466,255,255,255
30362,291.516,255,255,255
30363,179.395,255,255,255
30364,956.771,255,255,255
30365,134.546,255,255,255
30366,291.516,255,255,255
30367,224.243,255,255,255
30368,67.273,255,255,255
30369,224.243,255,255,255
30370,276.567,255,255,255
30371,179.395,255,255,255
30372,291.516,255,255,255
30373,343.840,255,255,255
30374,291.516,255,255,255
30375,104.647,255,255,255
30376,186.869,255,255,255
30377,246.668,255,255,255
30378,89.697,255,255,255
30379,284.041,255,255,255
30380,194.344,255,255,255
30381,261.617,255,255,255
30382,254.142,255,255,255
30383,575.558,255,255,255
30384,298.991,255,255,255
30385,134.546,255,255,255
30386,254.142,255,255,255
30387,934.347,255,255,255
30388,261.617,255,255,255
30389,396.163,255,255,255
30390,284.041,255,255,255
30391,67.273,255,255,255
30392,269.092,255,255,255
30393,485.860,255,255,255
30394,433.537,255,255,255
30395,186.869,255,255,255
30396,313.941,255,255,255
30397,164.445,255,255,255
30398,194.344,255,255,255
30399,254.142,255,255,255
30400,201.819,255,255,255
30401,194.344,255,255,255
30402,515.759,255,255,255
30403,209.294,255,255,255
30404,859.599,255,255,255
30405,351.314,255,255,255
30406,500.810,255,255,255
30407,231.718,255,255,255
30408,1554.753,255,255,255
30409,254.142,255,255,255
30410,254.142,255,255,255
30411,695.154,255,255,255
30412,291.516,255,255,255
30413,231.718,255,255,255
30414,67.273,255,255,255
30415,1031.519,255,255,255
30416,792.326,255,255,255
30417,336.365,255,255,255
30418,612.931,255,255,255
30419,112.122,255,255,255
30420,298.991,255,255,255
30421,470.911,255,255,255
30422,298.991,255,255,255
30423,1868.694,255,255,255
30424,201.819,255,255,255
30425,201.819,255,255,255
30426,710.104,255,255,255
30427,134.546,255,255,255
30428,388.688,255,255,255
30429,328.890,255,255,255
30430,179.395,255,255,255
30431,89.697,255,255,255
30432,313.941,255,255,255
30433,216.768,255,255,255
30434,67.273,255,255,255
30435,351.314,255,255,255
30436,276.567,255,255,255
30437,328.890,255,255,255
30438,478.386,255,255,255
30439,298.991,255,255,255
30440,164.445,255,255,255
30441,313.941,255,255,255
30442,269.092,255,255,255
30443,1300.611,255,255,255
30444,134.546,255,255,255
30445,164.445,255,255,255
30446,201.819,255,255,255
30447,650.305,255,255,255
30448,254.142,255,255,255
30449,2384.453,255,255,255
30450,239.193,255,255,255
30451,201.819,255,255,255
30452,261.617,255,255,255
30453,201.819,255,255,255
30454,142.021,255,255,255
30455,291.516,255,255,255
30456,179.395,255,255,255
30457,448.486,255,255,255
30458,313.941,255,255,255
30459,239.193,255,255,255
30460,142.021,255,255,255
30461,306.466,255,255,255
30462,672.730,255,255,255
30463,343.840,255,255,255
30464,321.415,255,255,255
30465,201.819,255,255,255
30466,156.970,255,255,255
30467,224.243,255,255,255
30468,515.759,255,255,255
30469,949.296,255,255,255
30470,194.344,255,255,255
30471,2339.604,255,255,255
30472,276.567,255,255,255
30473,418.587,255,255,255
30474,904.448,255,255,255
30475,194.344,255,255,255
30476,343.840,255,255,255
30477,67.273,255,255,255
30478,224.243,255,255,255
30479,186.869,255,255,255
30480,336.365,255,255,255
30481,216.768,255,255,255
30482,112.122,255,255,255
30483,156.970,255,255,255
30484,590.507,255,255,255
30485,67.273,255,255,255
30486,239.193,255,255,255
30487,216.768,255,255,255
30488,553.133,255,255,255
30489,336.365,255,255,255
30490,605.457,255,255,255
30491,231.718,255,255,255
30492,583.032,255,255,255
30493,321.415,255,255,255
30494,822.225,255,255,255
30495,269.092,255,255,255
30496,366.264,255,255,255
30497,426.062,255,255,255
30498,67.273,255,255,255
30499,455.961,255,255,255
30500,448.486,255,255,255
30501,313.941,255,255,255
30502,171.920,255,255,255
30503,149.495,255,255,255
30504,411.113,255,255,255
30505,171.920,255,255,255
30506,298.991,255,255,255
30507,246.668,255,255,255
30508,67.273,255,255,255
30509,216.768,255,255,255
30510,291.516,255,255,255
30511,298.991,255,255,255
30512,276.567,255,255,255
30513,209.294,255,255,255
30514,231.718,255,255,255
30515,209.294,255,255,255
30516,1024.044,255,255,255
30517,1031.519,255,255,255
30518,298.991,255,255,255
30519,463.436,255,255,255
30520,321.415,255,255,255
30521,216.768,255,255,255
30522,867.074,255,255,255
30523,553.133,255,255,255
30524,67.273,255,255,255
30525,493.335,255,255,255
30526,620.406,255,255,255
30527,209.294,255,255,255
30528,119.596,255,255,255
30529,986.670,255,255,255
30530,754.952,255,255,255
30531,351.314,255,255,255
30532,672.730,255,255,255
30533,231.718,255,255,255
30534,89.697,255,255,255
30535,1009.095,255,255,255
30536,44.849,255,255,255
30537,358.789,255,255,255
30538,194.344,255,255,255
30539,67.273,255,255,255
30540,321.415,255,255,255
30541,321.415,255,255,255
30542,156.970,255,255,255
30543,59.798,255,255,255
30544,89.697,255,255,255
30545,328.890,255,255,255
30546,284.041,255,255,255
30547,343.840,255,255,255
30548,306.466,255,255,255
30549,74.748,255,255,255
30550,246.668,255,255,255
30551,612.931,255,255,255
30552,119.596,255,255,255
30553,381.213,255,255,255
30554,216.768,255,255,255
30555,254.142,255,255,255
30556,575.558,255,255,255
30557,246.668,255,255,255
30558,710.104,255,255,255
30559,284.041,255,255,255
30560,321.415,255,255,255
30561,89.697,255,255,255
30562,351.314,255,255,255
30563,306.466,255,255,255
30564,298.991,255,255,255
30565,291.516,255,255,255
30566,134.546,255,255,255
30567,941.822,255,255,255
30568,313.941,255,255,255
30569,224.243,255,255,255
30570,194.344,255,255,255
30571,134.546,255,255,255
30572,1031.519,255,255,255
30573,343.840,255,255,255
30574,291.516,255,255,255
30575,657.780,255,255,255
30576,291.516,255,255,255
30577,231.718,255,255,255
30578,209.294,255,255,255
30579,321.415,255,255,255
30580,164.445,255,255,255
30581,493.335,255,255,255
30582,642.831,255,255,255
30583,358.789,255,255,255
30584,366.264,255,255,255
30585,351.314,255,255,255
30586,194.344,255,255,255
30587,149.495,255,255,255
30588,358.789,255,255,255
30589,67.273,255,255,255
30590,291.516,255,255,255
30591,224.243,255,255,255
30592,209.294,255,255,255
30593,216.768,255,255,255
30594,523.234,255,255,255
30595,201.819,255,255,255
30596,403.638,255,255,255
30597,298.991,255,255,255
30598,321.415,255,255,255
30599,859.599,255,255,255
30600,142.021,255,255,255
30601,269.092,255,255,255
30602,89.697,255,255,255
30603,2227.483,255,255,255
30604,67.273,255,255,255
30605,844.649,255,255,255
30606,336.365,255,255,255
30607,426.062,255,255,255
30608,149.495,255,255,255
30609,411.113,255,255,255
30610,201.819,255,255,255
30611,3131.930,255,255,255
30612,448.486,255,255,255
30613,777.377,255,255,255
30614,261.617,255,255,255
30615,358.789,255,255,255
30616,1083.842,255,255,255
30617,67.273,255,255,255
30618,156.970,255,255,255
30619,388.688,255,255,255
30620,224.243,255,255,255
30621,149.495,255,255,255
30622,358.789,255,255,255
30623,67.273,255,255,255
30624,284.041,255,255,255
30625,642.831,255,255,255
30626,1726.673,255,255,255
30627,231.718,255,255,255
30628,119.596,255,255,255
30629,1532.329,255,255,255
30630,246.668,255,255,255
30631,597.982,255,255,255
30632,306.466,255,255,255
30633,89.697,255,255,255
30634,67.273,255,255,255
30635,351.314,255,255,255
30636,246.668,255,255,255
30637,276.567,255,255,255
30638,201.819,255,255,255
30639,246.668,255,255,255
30640,530.709,255,255,255
30641,67.273,255,255,255
30642,67.273,255,255,255
30643,3102.031,255,255,255
30644,590.507,255,255,255
30645,321.415,255,255,255
30646,284.041,255,255,255
30647,418.587,255,255,255
30648,104.647,255,255,255
30649,328.890,255,255,255
30650,1210.913,255,255,255
30651,112.122,255,255,255
30652,381.213,255,255,255
30653,605.457,255,255,255
30654,717.578,255,255,255
30655,328.890,255,255,255
30656,448.486,255,255,255
30657,702.629,255,255,255
30658,859.599,255,255,255
30659,784.851,255,255,255
30660,112.122,255,255,255
30661,112.122,255,255,255
30662,1778.996,255,255,255
30663,1218.388,255,255,255
30664,373.739,255,255,255
30665,171.920,255,255,255
30666,366.264,255,255,255
30667,538.184,255,255,255
30668,291.516,255,255,255
30669,896.973,255,255,255
30670,164.445,255,255,255
30671,441.012,255,255,255
30672,351.314,255,255,255
30673,171.920,255,255,255
30674,201.819,255,255,255
30675,396.163,255,255,255
30676,179.395,255,255,255
30677,597.982,255,255,255
30678,313.941,255,255,255
30679,1935.967,255,255,255
30680,328.890,255,255,255
30681,298.991,255,255,255
30682,485.860,255,255,255
30683,366.264,255,255,255
30684,388.688,255,255,255
30685,1001.620,255,255,255
30686,216.768,255,255,255
30687,216.768,255,255,255
30688,351.314,255,255,255
30689,149.495,255,255,255
30690,224.243,255,255,255
30691,112.122,255,255,255
30692,269.092,255,255,255
30693,1136.166,255,255,255
30694,186.869,255,255,255
30695,67.273,255,255,255
30696,597.982,255,255,255
30697,366.264,255,255,255
30698,306.466,255,255,255
30699,246.668,255,255,255
30700,328.890,255,255,255
30701,441.012,255,255,255
30702,493.335,255,255,255
30703,388.688,255,255,255
30704,321.415,255,255,255
30705,829.700,255,255,255
30706,156.970,255,255,255
30707,201.819,255,255,255
30708,650.305,255,255,255
30709,620.406,255,255,255
30710,426.062,255,255,255
30711,224.243,255,255,255
30712,433.537,255,255,255
30713,313.941,255,255,255
30714,381.213,255,255,255
30715,239.193,255,255,255
30716,351.314,255,255,255
30717,381.213,255,255,255
30718,328.890,255,255,255
30719,336.365,255,255,255
30720,112.122,255,255,255
30721,209.294,255,255,255
30722,1263.237,255,255,255
30723,1352.934,255,255,255
30724,298.991,255,255,255
30725,792.326,255,255,255
30726,67.273,255,255,255
30727,500.810,255,255,255
30728,597.982,255,255,255
30729,313.941,255,255,255
30730,224.243,255,255,255
30731,171.920,255,255,255
30732,127.071,255,255,255
30733,321.415,255,255,255
30734,269.092,255,255,255
30735,1876.168,255,255,255
30736,134.546,255,255,255
30737,650.305,255,255,255
30738,1838.794,255,255,255
30739,171.920,255,255,255
30740,89.697,255,255,255
30741,67.273,255,255,255
30742,291.516,255,255,255
30743,403.638,255,255,255
30744,67.273,255,255,255
30745,829.700,255,255,255
30746,403.638,255,255,255
30747,142.021,255,255,255
30748,276.567,255,255,255
30749,433.537,255,255,255
30750,209.294,255,255,255
30751,261.617,255,255,255
30752,882.023,255,255,255
30753,89.697,255,255,255
30754,605.457,255,255,255
30755,1891.118,255,255,255
30756,351.314,255,255,255
30757,1457.581,255,255,255
30758,583.032,255,255,255
30759,530.709,255,255,255
30760,186.869,255,255,255
30761,156.970,255,255,255
30762,343.840,255,255,255
30763,650.305,255,255,255
30764,291.516,255,255,255
30765,1928.492,255,255,255
30766,343.840,255,255,255
30767,740.003,255,255,255
30768,366.264,255,255,255
30769,388.688,255,255,255
30770,2212.533,255,255,255
30771,351.314,255,255,255
30772,284.041,255,255,255
30773,568.083,255,255,255
30774,725.053,255,255,255
30775,276.567,255,255,255
30776,119.596,255,255,255
30777,216.768,255,255,255
30778,276.567,255,255,255
30779,306.466,255,255,255
30780,523.234,255,255,255
30781,298.991,255,255,255
30782,269.092,255,255,255
30783,463.436,255,255,255
30784,1375.358,255,255,255
30785,67.273,255,255,255
30786,291.516,255,255,255
30787,239.193,255,255,255
30788,298.991,255,255,255
30789,672.730,255,255,255
30790,635.356,255,255,255
30791,194.344,255,255,255
30792,261.617,255,255,255
30793,1293.136,255,255,255
30794,284.041,255,255,255
30795,194.344,255,255,255
30796,702.629,255,255,255
30797,284.041,255,255,255
30798,396.163,255,255,255
30799,284.041,255,255,255
30800,620.406,255,255,255
30801,306.466,255,255,255
30802,284.041,255,255,255
30803,276.567,255,255,255
30804,657.780,255,255,255
30805,328.890,255,255,255
30806,343.840,255,255,255
30807,441.012,255,255,255
30808,321.415,255,255,255
30809,276.567,255,255,255
30810,583.032,255,255,255
30811,837.175,255,255,255
30812,321.415,255,255,255
30813,284.041,255,255,255
30814,343.840,255,255,255
30815,246.668,255,255,255
30816,366.264,255,255,255
30817,298.991,255,255,255
30818,807.276,255,255,255
30819,590.507,255,255,255
30820,306.466,255,255,255
30821,448.486,255,255,255
30822,1233.338,255,255,255
30823,269.092,255,255,255
30824,620.406,255,255,255
30825,276.567,255,255,255
30826,239.193,255,255,255
30827,321.415,255,255,255
30828,149.495,255,255,255
30829,358.789,255,255,255
30830,500.810,255,255,255
30831,254.142,255,255,255
30832,179.395,255,255,255
30833,298.991,255,255,255
30834,149.495,255,255,255
30835,321.415,255,255,255
30836,366.264,255,255,255
30837,328.890,255,255,255
30838,284.041,255,255,255
30839,261.617,255,255,255
30840,269.092,255,255,255
30841,216.768,255,255,255
30842,246.668,255,255,255
30843,493.335,255,255,255
30844,754.952,255,255,255
30845,485.860,255,255,255
30846,231.718,255,255,255
30847,67.273,255,255,255
30848,224.243,255,255,255
30849,171.920,255,255,255
30850,156.970,255,255,255
30851,627.881,255,255,255
30852,1450.106,255,255,255
30853,224.243,255,255,255
30854,2705.868,255,255,255
30855,381.213,255,255,255
30856,67.273,255,255,255
30857,2309.705,255,255,255
30858,276.567,255,255,255
30859,343.840,255,255,255
30860,829.700,255,255,255
30861,67.273,255,255,255
30862,201.819,255,255,255
30863,209.294,255,255,255
30864,276.567,255,255,255
30865,313.941,255,255,255
30866,231.718,255,255,255
30867,373.739,255,255,255
30868,306.466,255,255,255
30869,149.495,255,255,255
30870,373.739,255,255,255
30871,194.344,255,255,255
30872,351.314,255,255,255
30873,358.789,255,255,255
30874,358.789,255,255,255
30875,343.840,255,255,255
30876,553.133,255,255,255
30877,426.062,255,255,255
30878,418.587,255,255,255
30879,269.092,255,255,255
30880,291.516,255,255,255
30881,298.991,255,255,255
30882,852.124,255,255,255
30883,597.982,255,255,255
30884,142.021,255,255,255
30885,216.768,255,255,255
30886,732.528,255,255,255
30887,186.869,255,255,255
30888,725.053,255,255,255
30889,269.092,255,255,255
30890,164.445,255,255,255
30891,246.668,255,255,255
30892,142.021,255,255,255
30893,672.730,255,255,255
30894,269.092,255,255,255
30895,284.041,255,255,255
30896,246.668,255,255,255
30897,112.122,255,255,255
30898,388.688,255,255,255
30899,179.395,255,255,255
30900,298.991,255,255,255
30901,366.264,255,255,255
30902,67.273,255,255,255
30903,269.092,255,255,255
30904,254.142,255,255,255
30905,381.213,255,255,255
30906,224.243,255,255,255
30907,67.273,255,255,255
30908,478.386,255,255,255
30909,418.587,255,255,255
30910,672.730,255,255,255
30911,67.273,255,255,255
30912,343.840,255,255,255
30913,754.952,255,255,255
30914,201.819,255,255,255
30915,276.567,255,255,255
30916,784.851,255,255,255
30917,523.234,255,255,255
30918,216.768,255,255,255
30919,306.466,255,255,255
30920,112.122,255,255,255
30921,485.860,255,255,255
30922,261.617,255,255,255
30923,336.365,255,255,255
30924,949.296,255,255,255
30925,284.041,255,255,255
30926,650.305,255,255,255
30927,358.789,255,255,255
30928,1323.035,255,255,255
30929,418.587,255,255,255
30930,239.193,255,255,255
30931,493.335,255,255,255
30932,67.273,255,255,255
30933,351.314,255,255,255
30934,269.092,255,255,255
30935,575.558,255,255,255
30936,201.819,255,255,255
30937,231.718,255,255,255
